"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF"
776,NA,"RM",32,4500,1,1,4,"Lvl","AllPub","FR2",3,"Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",320,3,3,"PConc",6,4,2,7,866,2,0,338,1204,"GasA",5,2,"SBrkr",1204,0,0,1204,1,0,2,0,2,1,3,5,8,0,1,"Attchd",1998,4,2,412,4,4,3,0,247,0,0,0,0,1,1,"None",0,6,4,"WD","Normal",162000,2408
777,NA,"RL",86,11210,1,1,3,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",240,4,3,"PConc",5,4,4,7,20,2,0,1594,1614,"GasA",5,2,"SBrkr",1614,0,0,1614,0,0,2,0,3,1,4,7,8,0,1,"Attchd",2005,3,3,865,4,4,3,144,59,0,0,0,0,1,1,"None",0,7,1,"New","Partial",221500,3228
778,NA,"RL",100,13350,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1974,1974,"Hip","CompShg","HdBoard","Plywood","None",0,3,3,"CBlock",4,4,2,6,762,2,0,102,864,"GasA",3,2,"SBrkr",894,0,0,894,1,0,1,0,3,1,3,5,8,1,3,"Attchd",1974,2,2,440,4,4,3,241,0,0,0,0,0,1,4,"None",0,6,1,"WD","Normal",142500,1758
779,NA,"RH",60,8400,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","Feedr","Norm","Duplex","1Story",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",320,3,3,"Slab",1,1,1,1,0,1,0,0,0,"GasA",3,2,"SBrkr",2020,0,0,2020,0,0,2,0,4,2,3,10,8,2,4,"Detchd",1977,2,2,630,4,4,3,0,0,0,0,0,0,1,1,"None",0,10,2,"WD","Normal",144000,2020
780,NA,"RL",78,10530,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","Duplex","SFoyer",6,5,1977,1977,"Gable","CompShg","Plywood","ImStucc","BrkFace",90,3,3,"CBlock",5,4,5,7,975,2,0,0,975,"GasA",3,2,"SBrkr",1004,0,0,1004,1,0,1,0,2,1,3,4,8,0,1,"Attchd",1977,2,2,504,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,1,"WD","Normal",135000,1979
781,NA,"RL",63,7875,1,1,4,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",38,3,3,"PConc",5,5,2,2,0,2,0,1237,1237,"GasA",4,2,"SBrkr",1253,0,0,1253,0,0,2,0,3,1,3,6,8,1,4,"Attchd",1995,4,2,402,4,4,3,220,21,0,0,0,0,1,1,"None",0,6,2,"WD","Normal",176000,2490
782,NA,"RL",65,7153,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","VinylSd","VinylSd","None",0,4,4,"PConc",5,4,2,6,387,2,0,374,761,"GasA",5,2,"SBrkr",810,793,0,1603,0,0,2,1,3,1,4,7,8,0,1,"Attchd",1992,3,2,484,4,4,3,0,124,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",175900,2364
783,NA,"RL",67,16285,1,1,2,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,1413,1413,"GasA",5,2,"SBrkr",1430,0,0,1430,0,0,2,0,3,1,4,6,8,0,1,"Attchd",2001,3,2,605,4,4,3,0,33,0,0,0,0,1,1,"None",0,6,4,"WD","Normal",187100,2843
784,NA,"RL",70,9101,1,1,3,"Lvl","AllPub","Corner",3,"Mitchel","Norm","Norm","1Fam","SFoyer",5,6,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",104,3,4,"PConc",5,4,4,7,1097,2,0,0,1097,"GasA",5,2,"SBrkr",1110,0,0,1110,1,0,1,0,1,1,4,4,8,1,4,"Attchd",1978,4,2,602,4,4,3,303,30,0,0,0,0,1,1,"None",0,7,4,"WD","Normal",165500,2207
785,NA,"RM",35,6300,1,3,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2.5Unf",6,6,1914,2001,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,3,3,"CBlock",4,4,2,2,0,2,0,742,742,"GasA",5,2,"SBrkr",742,742,0,1484,0,0,2,0,3,1,3,9,8,1,5,"None",0,1,0,0,1,1,3,0,291,134,0,0,0,1,1,"None",0,6,3,"WD","Normal",128000,2226
786,NA,"RL",74,9790,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Feedr","Norm","1Fam","1Story",6,5,1967,1967,"Gable","CompShg","BrkFace","Wd Sdng","None",0,3,3,"CBlock",4,4,2,4,251,3,630,491,1372,"GasA",3,2,"SBrkr",1342,0,0,1342,0,0,2,0,3,1,3,7,8,1,5,"Attchd",1967,2,2,457,4,4,3,0,0,0,0,197,0,1,1,"None",0,9,4,"WD","Normal",161500,2714
787,NA,"RM",60,10800,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"PConc",3,4,2,3,686,2,0,0,686,"GasA",3,2,"SBrkr",966,686,0,1652,1,0,2,0,4,1,3,7,8,0,1,"Detchd",1961,2,1,416,4,4,3,0,0,196,0,0,0,1,1,"Shed",1200,6,5,"WD","Normal",139000,2338
788,NA,"RL",76,10142,1,1,3,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,7,656,2,0,300,956,"GasA",5,2,"SBrkr",956,1128,0,2084,1,0,2,1,4,1,4,8,8,0,1,"BuiltIn",2004,3,2,618,4,4,3,0,45,0,0,0,0,1,1,"None",0,1,5,"WD","Normal",233000,3040
789,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","1Story",4,7,1954,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,2,0,2,0,901,901,"GasA",5,2,"SBrkr",901,0,0,901,0,0,1,0,2,1,3,4,8,0,1,"Detchd",1954,2,1,281,3,4,3,0,0,0,0,0,0,1,1,"None",0,8,3,"WD","Normal",107900,1802
790,NA,"RL",65.5,12205,1,1,3,"Low","AllPub","Inside",3,"ClearCr","Norm","Norm","1Fam","2Story",6,8,1966,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",157,3,3,"CBlock",4,3,5,3,568,2,0,264,832,"GasA",4,2,"SBrkr",976,1111,0,2087,0,0,2,1,5,1,4,9,8,0,1,"Attchd",1966,4,2,444,4,4,3,133,168,0,0,0,0,1,1,"None",0,7,2,"WD","Normal",187500,2919
791,NA,"RL",43,3182,1,1,4,"Lvl","AllPub","Inside",3,"Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",11,4,3,"PConc",5,4,2,7,16,2,0,1129,1145,"GasA",5,2,"SBrkr",1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,5,"Attchd",2005,4,2,397,4,4,3,100,16,0,0,0,0,1,1,"None",0,9,4,"WD","Normal",160200,2290
792,NA,"RL",65,11333,1,1,3,"Lvl","AllPub","Corner",3,"Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",5,4,4,6,539,2,0,490,1029,"GasA",3,2,"SBrkr",1062,0,0,1062,1,0,1,0,3,1,3,5,8,2,4,"Attchd",1976,3,2,539,4,4,3,120,0,0,0,0,0,1,1,"None",0,5,2,"WD","Normal",146800,2091
793,NA,"RL",92,9920,1,1,3,"Lvl","AllPub","CulDSac",3,"NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,4,7,862,2,0,255,1117,"GasA",5,2,"SBrkr",1127,886,0,2013,1,0,2,1,3,1,3,8,8,1,4,"Attchd",1997,2,2,455,4,4,3,180,130,0,0,0,0,1,1,"None",0,6,2,"WD","Normal",269790,3130
794,NA,"RL",76,9158,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",140,4,3,"PConc",5,4,4,2,0,2,0,1496,1496,"GasA",5,2,"SBrkr",1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,1,"Attchd",2007,4,2,474,4,4,3,168,130,0,0,0,0,1,1,"None",0,6,2,"New","Partial",225000,2992
795,NA,"RL",60,10832,1,1,3,"Lvl","AllPub","Corner",3,"Gilbert","Norm","Norm","1Fam","2Story",7,5,1994,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,712,712,"GasA",5,2,"SBrkr",1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,4,"Attchd",1994,4,2,409,4,4,3,143,46,0,0,0,0,1,1,"Shed",500,10,3,"WD","Normal",194500,2607
796,NA,"RL",70,8400,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,3,3,"CBlock",5,4,2,2,0,2,0,650,650,"GasA",3,2,"SBrkr",888,676,0,1564,0,0,2,1,3,1,3,7,8,1,4,"Attchd",1980,2,2,476,4,4,3,0,50,0,0,204,0,1,4,"None",0,4,5,"WD","Normal",171000,2214
797,NA,"RL",71,8197,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",148,3,3,"CBlock",4,4,2,2,0,2,0,660,660,"GasA",5,2,"SBrkr",1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,4,"Attchd",1977,3,2,528,4,4,3,138,0,0,0,0,0,1,4,"None",0,4,2,"WD","Normal",143500,1945
798,NA,"RL",57,7677,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,4,2,5,570,2,0,203,773,"GasA",4,2,"SBrkr",773,0,0,773,0,0,1,0,2,1,3,4,8,0,1,"Attchd",1953,2,1,240,4,4,3,0,0,0,0,0,0,1,1,"None",0,4,3,"WD","Abnorml",110000,1546
799,NA,"RL",104,13518,1,1,4,"Lvl","AllPub","Inside",3,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",860,5,3,"PConc",6,4,2,2,0,2,0,1926,1926,"GasA",5,2,"SBrkr",1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,5,"BuiltIn",2009,4,3,820,4,4,3,144,78,0,0,0,0,1,1,"None",0,7,4,"New","Partial",485000,5066
800,NA,"RL",60,7200,1,1,4,"Lvl","AllPub","Corner",3,"SWISU","Feedr","Norm","1Fam","1.5Fin",5,7,1937,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",252,3,3,"BrkTil",5,4,2,6,569,2,0,162,731,"GasA",5,2,"SBrkr",981,787,0,1768,1,0,1,1,3,1,4,7,8,2,4,"Detchd",1939,2,1,240,4,4,3,0,0,264,0,0,0,1,4,"None",0,6,2,"WD","Normal",175000,2499
801,NA,"RL",79,12798,1,1,3,"HLS","AllPub","Inside",2,"ClearCr","Feedr","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,5,7,462,2,0,154,616,"GasA",4,2,"SBrkr",616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,1,"Attchd",1997,3,2,603,4,4,3,403,114,185,0,0,0,1,1,"Shed",400,5,3,"WD","Normal",200000,2304
802,NA,"RM",40,4800,1,1,4,"Lvl","AllPub","Inside",3,"IDOTRR","Norm","Norm","1Fam","1Story",4,7,1916,1990,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,3,197,2,0,999,1196,"GasA",5,2,"FuseA",1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,1,"Detchd",1957,2,2,440,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,2,"WD","Normal",109900,2392
803,NA,"RL",63,8199,1,1,4,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","WdShing","Wd Shng","None",0,4,3,"PConc",5,4,4,7,648,2,0,80,728,"GasA",5,2,"SBrkr",728,728,0,1456,1,0,2,1,3,1,4,7,8,1,5,"Attchd",2005,4,2,410,4,4,3,36,18,0,0,0,0,1,1,"None",0,10,3,"WD","Normal",189000,2184
804,NA,"RL",107,13891,1,1,4,"Lvl","AllPub","Inside",3,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",424,5,3,"PConc",6,4,5,2,0,2,0,1734,1734,"GasA",5,2,"SBrkr",1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,5,"BuiltIn",2009,3,3,1020,4,4,3,52,170,0,0,192,0,1,1,"None",0,1,4,"New","Partial",582933,4556
805,NA,"RL",75,9000,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,3,812,2,0,124,936,"GasA",3,2,"SBrkr",1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,1,"Attchd",1954,2,1,286,4,4,3,0,0,0,0,0,0,1,3,"None",0,6,1,"WD","Family",118000,2064
806,NA,"RL",91,12274,1,1,3,"Lvl","AllPub","FR2",3,"Somerst","Norm","Norm","1Fam","1Story",7,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",256,4,3,"PConc",5,4,2,2,0,2,0,1417,1417,"GasA",5,2,"SBrkr",1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,1,"Attchd",2008,3,2,554,4,4,3,0,60,0,0,0,0,1,1,"None",0,7,3,"New","Partial",227680,2845
807,NA,"RL",75,9750,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",5,5,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,4,6,400,4,480,100,980,"GasA",4,2,"SBrkr",980,0,0,980,0,0,2,0,3,1,3,6,8,0,1,"Attchd",1967,4,1,384,4,4,3,68,0,0,0,0,0,1,1,"None",0,10,1,"WD","Normal",135500,1960
808,NA,"RL",144,21384,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","2Story",5,6,1923,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,5,7,1309,2,0,15,1324,"GasA",5,2,"SBrkr",1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,4,"Attchd",1923,3,2,528,4,4,3,0,312,0,0,0,0,1,1,"None",0,5,4,"WD","Normal",223500,2900
809,NA,"RL",85,13400,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",5,5,1966,1966,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1047,3,3,"CBlock",4,4,4,6,516,5,128,380,1024,"GasA",3,2,"SBrkr",1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,5,"Attchd",1966,3,2,484,4,4,3,0,0,0,0,0,0,1,3,"None",0,6,1,"WD","Normal",159950,2110
810,NA,"RM",90,8100,1,1,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","2.5Unf",5,5,1898,1965,"Hip","CompShg","AsbShng","AsbShng","None",0,3,3,"PConc",4,4,2,2,0,2,0,849,849,"GasA",3,1,"FuseA",1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,1,"Detchd",1910,2,2,360,3,2,1,40,156,0,0,0,0,1,4,"None",0,11,4,"WD","Normal",106000,2987
811,NA,"RL",78,10140,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,6,1974,1999,"Hip","CompShg","HdBoard","HdBoard","BrkFace",99,3,3,"CBlock",4,4,2,6,663,3,377,0,1040,"GasA",2,2,"SBrkr",1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,3,"Attchd",1974,3,2,484,4,4,3,265,0,0,0,0,648,2,5,"None",0,1,1,"WD","Normal",181000,2349
812,NA,"RM",21,4438,1,1,4,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,4,3,"PConc",5,4,5,7,662,2,0,186,848,"GasA",5,2,"SBrkr",848,0,0,848,1,0,1,0,1,1,4,4,8,1,5,"Attchd",2004,4,2,420,4,4,3,140,0,0,0,0,0,1,1,"None",0,6,3,"ConLD","Normal",144500,1696
813,NA,"C (all)",66,8712,2,1,4,"Bnk","AllPub","Inside",2,"IDOTRR","Norm","Norm","1Fam","1Story",5,5,1952,1952,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",4,4,4,2,0,2,0,540,540,"GasA",3,1,"FuseA",1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,1,"Basment",1952,2,2,504,4,4,1,0,0,0,0,0,0,1,1,"Shed",54,6,5,"WD","Alloca",55993,1584
814,NA,"RL",75,9750,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Gable","CompShg","MetalSd","MetalSd","BrkFace",243,3,3,"CBlock",4,4,2,4,608,2,0,834,1442,"GasA",4,2,"SBrkr",1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,1,"Attchd",1958,3,1,301,4,4,3,0,0,275,0,0,0,1,1,"Shed",500,4,2,"COD","Normal",157900,2884
815,NA,"RL",45,8248,1,3,4,"Lvl","AllPub","Inside",3,"Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1918,1950,"Gable","CompShg","Stucco","Stucco","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,686,686,"GasW",4,2,"SBrkr",686,564,0,1250,0,1,1,1,3,1,2,7,8,0,1,"Detchd",1955,2,1,280,4,4,2,207,0,96,0,0,0,1,1,"None",0,7,1,"WD","Normal",116000,1936
816,NA,"RL",48,12137,1,1,2,"Lvl","AllPub","CulDSac",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,3,3,"PConc",5,4,2,2,0,2,0,1649,1649,"GasA",5,2,"SBrkr",1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,1,"Attchd",1998,3,2,598,4,4,3,0,34,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",224900,3310
817,NA,"RL",73,11425,1,1,3,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",4,4,2,5,486,2,0,522,1008,"GasA",4,2,"SBrkr",1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,5,"Attchd",1954,3,1,275,4,4,3,0,0,120,0,0,0,1,1,"None",0,7,1,"WD","Normal",137000,2016
818,NA,"RL",73,13265,1,1,3,"Lvl","AllPub","CulDSac",3,"Mitchel","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","CemntBd","CmentBd","BrkFace",148,4,3,"PConc",5,4,2,7,1218,2,0,350,1568,"GasA",5,2,"SBrkr",1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,5,"Attchd",2002,3,3,857,4,4,3,150,59,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",271000,3257
819,NA,"RL",80,8816,1,1,4,"Lvl","AllPub","Inside",3,"ClearCr","Norm","Norm","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",80,3,3,"CBlock",4,4,4,7,504,2,0,506,1010,"GasA",4,2,"SBrkr",1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1971,2,2,440,4,4,3,0,0,0,0,0,0,1,4,"None",0,6,5,"WD","Normal",155000,2062
820,NA,"RL",44,6371,1,1,3,"Lvl","AllPub","Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",128,4,3,"PConc",5,4,3,7,733,2,0,625,1358,"GasA",5,2,"SBrkr",1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,5,"Attchd",2010,3,2,484,4,4,3,192,35,0,0,0,0,1,1,"None",0,6,5,"New","Partial",224000,2716
821,NA,"RL",72,7226,1,1,3,"Lvl","AllPub","CulDSac",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,798,798,"GasA",5,2,"SBrkr",798,842,0,1640,0,0,2,1,3,1,4,6,8,0,1,"Attchd",2003,3,2,595,4,4,3,0,45,0,0,0,0,1,1,"None",0,6,3,"WD","Normal",183000,2438
822,NA,"RM",60,6000,1,2,4,"Bnk","AllPub","Inside",2,"OldTown","Norm","Norm","2fmCon","1Story",4,4,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",3,4,2,2,0,2,0,936,936,"GasA",3,1,"SBrkr",936,0,0,936,0,0,1,0,2,1,3,4,6,0,1,"Detchd",1974,2,2,576,4,4,3,0,32,112,0,0,0,1,1,"None",0,2,4,"WD","Normal",93000,1872
823,NA,"RL",91,12394,1,1,3,"Lvl","AllPub","Corner",3,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,5,2,0,2,0,847,847,"GasA",5,2,"SBrkr",847,886,0,1733,0,0,2,1,3,1,4,7,8,1,5,"BuiltIn",2003,4,2,433,4,4,3,100,48,0,0,0,0,1,1,"None",0,10,2,"WD","Family",225000,2580
824,NA,"RL",60,9900,1,1,4,"Lvl","AllPub","Inside",3,"SWISU","Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,778,778,"GasA",3,2,"SBrkr",944,545,0,1489,0,0,2,0,3,1,3,7,8,1,5,"Detchd",1940,2,1,240,4,4,3,335,0,0,0,0,0,1,3,"None",0,7,4,"WD","Normal",139500,2267
825,NA,"FV",81,11216,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,5,2,2,0,2,0,1489,1489,"GasA",5,2,"SBrkr",1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,5,"Attchd",2006,3,2,776,4,4,3,0,140,0,0,0,0,1,1,"None",0,6,1,"New","Partial",232600,2978
826,NA,"RL",114,14803,1,1,4,"Lvl","AllPub","Inside",3,"NridgHt","PosN","PosN","1Fam","1Story",10,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd","BrkFace",816,5,3,"PConc",6,4,4,7,1636,2,0,442,2078,"GasA",5,2,"SBrkr",2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,5,"Attchd",2007,4,3,1220,4,4,3,188,45,0,0,0,0,1,1,"None",0,6,3,"New","Partial",385000,4162
827,NA,"RM",50,6130,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Unf",5,6,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,6,784,2,0,0,784,"GasA",4,2,"SBrkr",784,0,0,784,1,0,1,0,2,1,4,5,8,0,1,"None",0,1,0,0,1,1,3,0,0,116,0,0,0,1,1,"None",0,5,3,"WD","Normal",109500,1568
828,NA,"RL",65,8529,1,1,3,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,7,20,2,0,1434,1454,"GasA",5,2,"SBrkr",1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,4,"Attchd",2001,3,2,527,4,4,3,290,39,0,0,0,0,1,1,"None",0,4,4,"WD","Normal",189000,2888
829,NA,"RL",24,28698,1,1,2,"Low","AllPub","CulDSac",1,"ClearCr","Norm","Norm","1Fam","2Story",5,5,1967,1967,"Flat","Tar&Grv","Plywood","Plywood","None",0,3,3,"PConc",4,5,5,3,249,6,764,0,1013,"GasA",3,2,"SBrkr",1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,1,"Attchd",1967,4,2,538,4,4,3,486,0,0,0,225,0,1,1,"None",0,6,4,"WD","Abnorml",185000,3139
830,NA,"FV",24,2544,1,2,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,600,600,"GasA",5,2,"SBrkr",520,623,80,1223,0,0,2,1,2,1,4,4,8,0,1,"Detchd",2005,3,2,480,4,4,3,0,166,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",147400,1743
831,NA,"RL",80,11900,1,1,3,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,5,1957,1957,"Gable","CompShg","HdBoard","HdBoard","BrkFace",387,3,3,"CBlock",4,4,2,4,1040,2,0,352,1392,"GasA",3,2,"FuseA",1392,0,0,1392,1,0,1,1,3,1,3,6,8,2,5,"Attchd",1957,3,2,458,4,4,3,0,0,0,0,192,0,1,1,"None",0,6,3,"WD","Normal",166000,2784
832,NA,"FV",30,3180,1,2,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,600,600,"GasA",5,2,"SBrkr",520,600,80,1200,0,0,2,1,2,1,4,4,8,0,1,"Detchd",2005,3,2,480,4,4,3,0,166,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",151000,1720
